refSim, trueSim
0.10045454545454546,0.10045454545454546
0.4377777777777778,0.16136363636363638
0.5675000000000001,0.12681818181818183
0.8613333333333334,0.19681818181818184
0.8187272727272727,0.2272727272727273
0.6971212121212121,0.18272727272727274
0.9918750000000001,0.18272727272727274
0.9878125,0.18272727272727274
0.8249675324675326,0.2131818181818182
0.9559302325581396,0.2131818181818182
0.8236637931034483,0.24363636363636365
0.9952727272727273,0.24363636363636365
0.9952727272727273,0.24363636363636365
0.9930357142857144,0.24363636363636365
0.8726027397260274,0.2740909090909091
0.9963380281690142,0.2740909090909091
0.9926760563380282,0.2740909090909091
0.9891666666666667,0.2740909090909091
0.8068079443079443,0.335
0.9033072916666667,0.3654545454545455
0.9014728682170543,0.3654545454545455
0.8994573643410853,0.3654545454545455
0.9989682539682541,0.3654545454545455
0.9959375000000001,0.3654545454545455
0.9629457364341085,0.3654545454545455
0.8848036437246964,0.39590909090909093
0.998255033557047,0.39590909090909093
0.7869605104198129,0.43422077922077923
0.9985057471264369,0.43422077922077923
0.9977586206896552,0.43422077922077923
0.8670285714285715,0.4263636363636364
1.0,0.4263636363636364
0.9628619047619048,0.4263636363636364
0.8952312562422766,0.45681818181818185
0.927024988899989,0.4872727272727273
0.9254264294134984,0.4872727272727273
0.9254264294134984,0.4872727272727273
0.9254076326216157,0.4872727272727273
0.9259704031843863,0.4872727272727273
0.9264501990752634,0.4872727272727273
0.9275083849329206,0.4872727272727273
0.925966432225064,0.4872727272727273
0.8682293779580799,0.5177272727272727
0.9663279599777654,0.5177272727272727
0.9653300110741971,0.5177272727272727
0.9609750957854406,0.5177272727272727
0.9609538602642052,0.5177272727272727
0.9619402120645104,0.5177272727272727
0.9604750957854407,0.5177272727272727
0.9598358778625955,0.5177272727272727
0.9603127118394295,0.5177272727272727
0.9583358778625954,0.5177272727272727
0.9572322013897995,0.5177272727272727
0.9586687611022212,0.5177272727272727
0.9586687611022212,0.5177272727272727
0.9577302856809872,0.5177272727272727
0.9567702377151482,0.5177272727272727
0.9581977186311788,0.5177272727272727
0.9585316485316486,0.5177272727272727
0.9585316485316486,0.5177272727272727
0.9594847305742248,0.5177272727272727
0.9585024665257225,0.5177272727272727
0.9580297180297181,0.5177272727272727
0.9585316485316486,0.5177272727272727
0.9569245283018868,0.5177272727272727
0.9569245283018868,0.5177272727272727
0.9573917097690683,0.5177272727272727
0.9563878487652073,0.5177272727272727
0.9554245283018868,0.5177272727272727
0.9554245283018868,0.5177272727272727
0.9568547608600264,0.5177272727272727
0.9554245283018868,0.5177272727272727
0.95524893314367,0.5177272727272727
0.9547894736842106,0.5177272727272727
0.9543335349868926,0.5177272727272727
0.953203323431917,0.5177272727272727
0.954111029167209,0.5177272727272727
0.954111029167209,0.5177272727272727
0.9546129596691395,0.5177272727272727
0.9555779113317655,0.5177272727272727
0.9560445357699763,0.5177272727272727
0.9550740353627734,0.5177272727272727
0.9555779113317655,0.5177272727272727
0.9555779113317655,0.5177272727272727
0.9546129596691395,0.5177272727272727
0.9546129596691395,0.5177272727272727
0.954111029167209,0.5177272727272727
0.9536090986652785,0.5177272727272727
0.9522071548495415,0.5177272727272727
0.9526554307116105,0.5177272727272727
0.9531554307116106,0.5177272727272727
0.9531554307116106,0.5177272727272727
0.954111029167209,0.5177272727272727
0.9545701593937811,0.5177272727272727
0.952974125511439,0.5177272727272727
0.9539332407728798,0.5177272727272727
0.9525223880597016,0.5177272727272727
0.952974125511439,0.5177272727272727
0.9524721950095085,0.5177272727272727
0.9524721950095085,0.5177272727272727
0.952974125511439,0.5177272727272727
0.9539332407728798,0.5177272727272727
0.9539332407728798,0.5177272727272727
0.9534293648038876,0.5177272727272727
0.8994689577825843,0.5481818181818182
0.9995167286245354,0.5481818181818182
0.9985555555555556,0.5481818181818182
0.9980740740740741,0.5481818181818182
0.9980740740740741,0.5481818181818182
0.9976014760147602,0.5481818181818182
0.9971323529411765,0.5481818181818182
0.996654411764706,0.5481818181818182
0.9976014760147602,0.5481818181818182
